VersionTRD,CodigoReferencia,CodigoGeografico,CodigoSerie,Serie,CodigoSubserie,Subserie,CodigoSerieSubserie,Asunto,EstadoExpediente,FechaCierre,EstadoFaseArchivo,Volumen,NoFolios,NumeroDocumentos,FechaInicial,FechaFinal,NumeroCajaCustodioASE,NumeroCarpetaCustodioASE,Deposito,Area,Piso,TipoMobiliario,Bloque,Lado,Estante,Entrepaño,NumeroCajaFisica,NumeroCarpetaFisica,UbicacionArchivoGestion,UbicacionArchivoCentralASE,UbicacionArchivoHistorico,Unidadqueelaboró,Contenido,NumerodeOrden,Fondo,Subfondo,Seccion,Subseccion,UnidadConservacionySoporte,ArchivoaTransferir,Observaciones,AgrupacionDocumental,Disposicion Final,NumeroCajaCustodio,NumeroCarpetaCustodio,Estado,HojaOrigen
,VRAC-FAC-CEA-DF,BOG,,CORRESPONDENCIA,15,CONSECUTIVO DE CARTAS,15.7,CONSECUTIVOS 0301 A 0350 DE 2019,CERRADO,25/11/2019,ARCHIVO HISTORICO,1,206,,02/09/2019,25/11/2019,,,DC,,,RO,,,,,331,5114,,,CJ331-CP5114,DECANATURA FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS ,"CARTAS
PROCESOS DISCIPLINARIOS
EXCUSAS",117,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ADMINISTRATIVA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,DECANATURA,CARPETA,ARCHIVO HISTORICO,"CODIGO SERIE/ SUBSERIE 15,7",,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEADF2023
,VRAC-FAC-CEA-DF,BOG,,CORRESPONDENCIA,,CONSECUTIVO DE CARTAS,15.7,CONSECUTIVOS 0051 A 0100 DE 2016  (1/2),CERRADO,26/03/2016,ARCHIVO HISTORICO,1,31,,09/02/2016,26/03/2016,,,DC,,,RO,,,,,327,5060,,,CJ327-CP5060,DECANATURA FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS ,"CARTAS
RESERVAS DE CUPO
GRUPOS DE INVESTIGACION
MATRICULAS EXTRAORIDINARIAS
INVITACIONES
AUTORIZACIONES",63,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ADMINISTRATIVA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,DECANATURA,CARPETA,ARCHIVO HISTORICO,"CODIGO SERIE/ SUBSERIE 15,7",,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEADF2023
,VRAC-FAC-CEA-PRE-CAE,BOG,,ACREDITACION,,ACREDITACION DE PROGRAMAS ACADEMICOS,,INFORMACION DE AUTOEVALUACION PARA LA ACREDITACION VOLUNTARIA,CERRADO,26/06/2003,ARCHIVO HISTORICO,1,,,01/01/2000,26/06/2003,,,DC,,,RO,16,B,3,5,6,707,,,B16-LB-ES3-EN5-CJ6-CP707,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,"INFORME DE ACTIVIDADES SEMESTRAL 2003
PLANEACION Y DESARROLLO DE ACTIVIDADES 2005 A 2007
ANEXO 1 PROGRAMA DE PRACTICAS EMPRESARIALES
ANEXO 2 ACCIONES CONCRETAS
ANEXO 3 INFORME EJECUTIVODE GESTION
ANEXO 4 PARTICIPACION DE LOS ESTUDIANTES EN EL SEMESTRE",4,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CARRERA DE ADMINISTRACION DE EMPRESAS,CARPETA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEAPRECAE2018
,VRAC-FAC-CEA-DF,BOG,,MEDIO UNIVERSITARIO,54,BIENESTAR,54.15,ASUNTOS ESTUDIANTILES CARRERA CONTADURIA PUBLICA 2015,CERRADO,26/07/2015,ARCHIVO HISTORICO,1,117,,19/01/2015,26/07/2015,,,DC,,,RO,,,,,332,5119,,,CJ332-CP5119,DECANATURA FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS ,"CARTAS
CREDITOS DE EXCELENCIA ACADEMICA
MATRICULA EXTRAORDINARIA",122,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ADMINISTRATIVA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,DECANATURA,CARPETA,ARCHIVO HISTORICO,"CODIGO SERIE/ SUBSERIE 54,15",,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEADF2023
,VRAC-FAC-CEA-DF,BOG,,CORRESPONDENCIA,,CONSECUTIVO DE CARTAS,15.7,CONSECUTIVOS 2501 A 2550 DE 2014 DA,CERRADO,26/09/2014,ARCHIVO HISTORICO,1,158,,01/09/2014,26/09/2014,,,DC,,,RO,,,,,326,5038,,,CJ326-CP5038,DECANATURA FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS ,"CARTAS
MENCIONES DE HONOR
RESERVAS DE CUPO
EXCUSAS
GRADOS PRIVADOS
PRESENTACIONES",41,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ADMINISTRATIVA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,DECANATURA,CARPETA,ARCHIVO HISTORICO,"CODIGO SERIE/ SUBSERIE 15,7",,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEADF2023
,VRAC-FAC-CEA-PRE-CEC,BOG,,EVENTOS,,EVENTOS INSTITUCIONALES,,EVENTOS,CERRADO,26/10/2019,ARCHIVO HISTORICO,1,116,,23/09/2015,26/10/2019,,,DC,,,RO,21,A,2,3,25,860,,,B21-LA-ES2-EN3-CJ25-CP860,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,"INFORMES
INSCRIPCION PROGRAMAS",11,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CARRERA DE ECONOMIA,CARPETA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEAPRECEC2022
,VRAC-FAC-CEA-DF,BOG,,REDES DE COOPERACION,,,104,COMUNICACIONES PARA MANTENER Y PROMOVER RELACIONES DE COOPERACION 2017,CERRADO,26/12/2017,ARCHIVO HISTORICO,1,111,,15/02/2017,26/12/2017,,,DC,,,RO,,,,,324,5008,,,CJ324-CP5008,DECANATURA FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS ,"PANFLETOS
PARCIPACION DE CONCURSOS",11,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ADMINISTRATIVA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,DECANATURA,CARPETA,ARCHIVO HISTORICO,CODIGO SERIE/ SUBSERIE 104,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEADF2023
,VRAC-FAC-CEA-PRE-CAE,BOG,,ACREDITACION,,ACREDITACION DE PROGRAMAS ACADEMICOS,,CONVENIO SIGUEME,CERRADO,27/06/2000,ARCHIVO HISTORICO,1,,,09/03/2000,27/06/2000,,,DC,,,RO,16,B,3,7,11,751,,,B16-LB-ES3-EN7-CJ11-CP751,,"CARTAS
PLANES DE ESTUDIO",48,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CARRERA DE ADMINISTRACION DE EMPRESAS,CARPETA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEAPRECAE2018
,VRAC-FAC-CEA-DEP-DAD,BOG,,REDES UNIVERSITARIAS ,,REDES DE COOPERACION INTERNACIONAL ,,ACTAS DE COMISION Y CORRESPONDENCIA,CERRADO,27/06/2013,ARCHIVO HISTORICO,1,47,,31/08/2011,27/06/2013,,,DC,,,RO,20,B,5,7,23,842,,,B20-LB-ES5-EN7-CJ23-CP842,DEPARTAMENTO DE ADMINISTRACION,"ACTA
CARTAS",17,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,DEPARTAMENTO DE ADMINISTRACION,CARPETA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEADEPDAD2019
,VRAC-FAC-CEA-DF,BOG,,CORRESPONDENCIA,,CONSECUTIVO DE CARTAS,15.7,CONSECUTIVOS 2351 A 2400 DE 2014 DA (1/2),CERRADO,27/08/2013,ARCHIVO HISTORICO,1,167,,02/08/2013,27/08/2013,,,DC,,,RO,,,,,325,5020,,,CJ325-CP5020,DECANATURA FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS ,"SOLICITUDES
PRESENTACION DE SEMILLEROS
NOMINA
CARTAS
PROCESOS DISCIPLNARIOS
RETIROS DE ASIGNATURAS",23,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ADMINISTRATIVA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,DECANATURA,CARPETA,ARCHIVO HISTORICO,"CODIGO SERIE/ SUBSERIE 15,7",,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEADF2023
,VRAC-FAC-CEA-DF,BOG,,CORRESPONDENCIA,,CONSECUTIVO DE CARTAS,15.7,CONSECUTIVOS 2351 A 2400 DE 2014 DA (2/2),CERRADO,27/08/2013,ARCHIVO HISTORICO,1,148,,02/08/2013,27/08/2013,,,DC,,,RO,,,,,325,5021,,,CJ325-CP5021,DECANATURA FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS ,"CARTAS
RESERVAS DE CUPO
PROCESOS DISCIPLNARIOS
MENCION DE HONOR",24,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ADMINISTRATIVA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,DECANATURA,CARPETA,ARCHIVO HISTORICO,"CODIGO SERIE/ SUBSERIE 15,7",,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEADF2023
,VRAC-FAC-CEA-DEP-DAD,BOG,,ACTAS ,,ACTAS DEL COMITE DE INVESTIGACION,,ACTAS Y CORRESPONDENCIA,CERRADO,27/10/2011,ARCHIVO HISTORICO,1,202,,16/09/2009,27/10/2011,,,DC,,,RO,20,B,5,7,22,830,,,B20-LB-ES5-EN7-CJ22-CP830,DEPARTAMENTO DE ADMINISTRACION,"SOLICITUDES
ACTAS CARTAS
ACTAS
TRAMITE DE PROYECTOS",5,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,DEPARTAMENTO DE ADMINISTRACION,CARPETA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEADEPDAD2019
,VRAC-FAC-CEA-DF,BOG,,MEDIO UNIVERSITARIO,54,BIENESTAR,54.15,ASUNTOS ESTUDIANTILES CARRERA DE ECONOMIA 2014 A 2017,CERRADO,27/11/2017,ARCHIVO HISTORICO,1,110,,18/12/2014,27/11/2017,,,DC,,,RO,,,,,332,5121,,,CJ332-CP5121,DECANATURA FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS ,"CARTAS
MATRICULA EXTRAORDINARIA",124,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ADMINISTRATIVA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,DECANATURA,CARPETA,ARCHIVO HISTORICO,"CODIGO SERIE/ SUBSERIE 54,15",,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEADF2023
,VRAC-FAC-CEA-PRE-CAE,BOG,,ACREDITACION,,ACREDITACION DE PROGRAMAS ACADEMICOS,,CIRCULARES Y BOLETINES 1/2,CERRADO,28/01/2008,ARCHIVO HISTORICO,1,,,01/01/1999,28/01/2008,,,DC,,,RO,16,B,3,5,7,717,,,B16-LB-ES3-EN5-CJ7-CP717,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,"CIRCULARES CON INFORMACION PARA NEOJAVERIANO
BOLETINES PARA EL PROCESO DE ADMISION
REGLAMENTO DE ESTUDIANTES",14,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CARRERA DE ADMINISTRACION DE EMPRESAS,CARPETA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEAPRECAE2018
,VRAC-FAC-CEA-DF,BOG,,CORRESPONDENCIA,,CONSECUTIVO DE CARTAS,15.7,CONSECUTIVOS 0651 A 0700 DE 2014 DA,CERRADO,28/02/2014,ARCHIVO HISTORICO,1,204,,05/02/2014,28/02/2014,,,DC,,,RO,,,,,325,5030,,,CJ325-CP5030,DECANATURA FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS ,"CARTAS
RETIROS DE ASIGNATURAS
SOLICITUDES DE MATRICULAS
ACTAS DE PROCESOS
RESPUESTAS ",33,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ADMINISTRATIVA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,DECANATURA,CARPETA,ARCHIVO HISTORICO,"CODIGO SERIE/ SUBSERIE 15,7",,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEADF2023
,VRAC-FAC-CEA-PRE-CAE,BOG,,ACREDITACION,,ACREDITACION DE PROGRAMAS ACADEMICOS,,IMPLEMENTACION DEL NUEVO CURRICULO EN LA CARRERA DE ADMINISTRACION DE EMPRESAS JORNADA NOCTURNA,CERRADO,28/04/2005,ARCHIVO HISTORICO,1,,,01/08/2004,28/04/2005,,,DC,,,RO,16,B,3,5,6,706,,,B16-LB-ES3-EN5-CJ6-CP706,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,"CURRICULOS
PROGRAMA DE ESTUDIO Y PRESENTACION
DIAPOSITIVAS PROGRAMA DE INGENIERIA INDUSTRIAL",3,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CARRERA DE ADMINISTRACION DE EMPRESAS,CARPETA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEAPRECAE2018
,VRAC-FAC-CEA-DF,BOG,,CORRESPONDENCIA,15,CONSECUTIVO DE CARTAS,15.7,CONSECUTIVOS 0251 A 0300 DE 2016,CERRADO,28/07/2016,ARCHIVO HISTORICO,1,188,,01/07/2016,28/07/2016,,,DC,,,RO,,,,,328,5067,,,CJ328-CP5067,DECANATURA FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS ,"CARTAS, RESERVAS DE CUPO
APOYOS ECONOMICOS
ACTUALIZACION DE SALARIOS
RETIROS DE ASIGNATURAS
PROCESOS DISCIPLINARIOS
MATRICULAS EXTRAORDINARIAS",70,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ADMINISTRATIVA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,DECANATURA,CARPETA,ARCHIVO HISTORICO,"CODIGO SERIE/ SUBSERIE 15,7",,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEADF2023
,VRAC-FAC-CEA-DF,BOG,,ACTAS,,ACTAS DEL COMITE DE INVESTIGACION,1.9,ACTAS COMITE DE INVESTIGACION Y ETICA 2017 A 2018,CERRADO,28/11/2018,ARCHIVO HISTORICO,1,54,,15/02/2017,28/11/2018,,,DC,,,RO,,,,,324,5002,,,CJ324-CP5002,DECANATURA FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS ,"ACTAS
PRESENTACION DE PROYECTOS
MINUTAS",5,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ADMINISTRATIVA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,DECANATURA,CARPETA,ARCHIVO HISTORICO,"CODIGO SERIE/ SUBSERIE 1,9",,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEADF2023
,VRAC-FAC-CEA-DF,BOG,,CORRESPONDENCIA,,CONSECUTIVO DE CARTAS,15.8,CONSECUTIVOS 0051 A 0100 DE 2016  (2/2),CERRADO,29/03/2016,ARCHIVO HISTORICO,1,200,,09/02/2016,29/03/2016,,,DC,,,RO,,,,,327,5061,,,CJ327-CP5061,DECANATURA FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS ,"CARTAS
INVITACIONES
PROCESOS DISCIPINARIOS",64,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ADMINISTRATIVA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,DECANATURA,CARPETA,ARCHIVO HISTORICO,"CODIGO SERIE/ SUBSERIE 15,8",,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEADF2023
,VRAC-FAC-CEA-DF,BOG,,CORRESPONDENCIA,15,CONSECUTIVO DE CARTAS,15.7,CONSECUTIVOS 0232 A 0250 DE 2016 (1/2),CERRADO,29/06/2016,ARCHIVO HISTORICO,1,20,,20/05/2016,29/06/2016,,,DC,,,RO,,,,,328,5065,,,CJ328-CP5065,DECANATURA FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS ,"CARTAS
APOYOS ECONOMICOS
CONTRATOS
PROCESOS DISCIPLINARIOS
MATRICULAS EXTRAORDINARIAS",68,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ADMINISTRATIVA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,DECANATURA,CARPETA,ARCHIVO HISTORICO,"CODIGO SERIE/ SUBSERIE 15,7",,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEADF2023
,VRAC-FAC-CEA-DF,BOG,,CORRESPONDENCIA,15,CONSECUTIVO DE CARTAS,15.7,CONSECUTIVOS 0232 A 0250 DE 2016 (2/2),CERRADO,29/06/2016,ARCHIVO HISTORICO,1,202,,20/05/2016,29/06/2016,,,DC,,,RO,,,,,328,5066,,,CJ328-CP5066,DECANATURA FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS ,"CARTAS
PROCESOS DISCIPLINARIOS
INVITACIONES
RETIROS DE ASIGNATURAS",69,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ADMINISTRATIVA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,DECANATURA,CARPETA,ARCHIVO HISTORICO,"CODIGO SERIE/ SUBSERIE 15,7",,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEADF2023
,VRAC-FAC-CEA-DEP-DAD,BOG,,PROGRAMAS ACADEMICOS,,PROGRAMAS DE ASIGNATURAS,,DOCUMENTACION DE ASIGNATURAS,CERRADO,29/09/2016,ARCHIVO HISTORICO,1,25,,10/02/2015,29/09/2016,,,DC,,,RO,20,B,5,7,23,844,,,B20-LB-ES5-EN7-CJ23-CP844,DEPARTAMENTO DE ADMINISTRACION,CARTA,19,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,DEPARTAMENTO DE ADMINISTRACION,CARPETA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEADEPDAD2019
,VRAC-FAC-CEA-PRE-CEC,BOG,,PROGRAMAS ACADEMICOS,,,,REVISON CURRICULAR (1/2),CERRADO,30/07/2003,ARCHIVO HISTORICO,1,,,02/12/2002,30/07/2003,,,DC,,,RO,21,A,2,3,24,852,,,B21-LA-ES2-EN3-CJ24-CP852,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,INFORMES ACREDITACION,3,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CARRERA DE ECONOMIA,CARPETA,ARCHIVO HISTORICO,AZ EN ESTADO NATURAL SE PASO A CARPETA ,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEAPRECEC2022
,VRAC-FAC-CEA-PRE-CEC,BOG,,PROGRAMAS ACADEMICOS,,,,REVISON CURRICULAR (2/2),CERRADO,30/07/2003,ARCHIVO HISTORICO,1,,,02/12/2002,30/07/2003,,,DC,,,RO,21,A,2,3,24,853,,,B21-LA-ES2-EN3-CJ24-CP853,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,INFORMES ACREDITACION,4,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CARRERA DE ECONOMIA,CARPETA,ARCHIVO HISTORICO,AZ EN ESTADO NATURAL SE PASO A CARPETA ,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEAPRECEC2022
,VRAC-FAC-CEA-DF,BOG,,CORRESPONDENCIA,15,CONSECUTIVO DE CARTAS,15.7,CONSECUTIVOS 0224 A 0250 DE 2018,CERRADO,30/07/2018,ARCHIVO HISTORICO,1,176,,11/07/2018,30/07/2018,,,DC,,,RO,,,,,330,5097,,,CJ330-CP5097,DECANATURA FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS ,"CARTAS
APOYOS A PROFESORES
PROCESOS DISCIPLINARIOS
MATRICULAS EXTRAORDINARIAS
PRESENTACION DE PROYECTOS",100,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ADMINISTRATIVA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,DECANATURA,CARPETA,ARCHIVO HISTORICO,"CODIGO SERIE/ SUBSERIE 15,7",,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEADF2023
,VRAC-FAC-CEA-DF,BOG,,CORRESPONDENCIA,15,CONSECUTIVO DE CARTAS,15.7,CONSECUTIVOS 0251 A 0300 DE 2019 (1/2),CERRADO,30/08/2019,ARCHIVO HISTORICO,1,153,,19/07/2019,30/08/2019,,,DC,,,RO,,,,,331,5112,,,CJ331-CP5112,DECANATURA FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS ,"CARTAS
PROCESOS DISCIPLINARIOS",115,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ADMINISTRATIVA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,DECANATURA,CARPETA,ARCHIVO HISTORICO,"CODIGO SERIE/ SUBSERIE 15,7",,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEADF2023
,VRAC-FAC-CEA-DF,BOG,,CORRESPONDENCIA,,CONSECUTIVO DE CARTAS,15.7,CONSECUTIVOS 2001 A 2050 DE 2014 DA,CERRADO,31/07/2014,ARCHIVO HISTORICO,1,147,,25/06/2014,31/07/2014,,,DC,,,RO,,,,,326,5035,,,CJ326-CP5035,DECANATURA FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS ,"CARTAS
PRESENTACIONES
APOYO ECONOMICO
RESERVA DE CUPO
PROCESOS DISCIPLINARIOS
ASENSOS",38,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ADMINISTRATIVA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,DECANATURA,CARPETA,ARCHIVO HISTORICO,"CODIGO SERIE/ SUBSERIE 15,7",,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEADF2023
,VRAC-FAC-CEA-DF,BOG,,CORRESPONDENCIA,15,CONSECUTIVO DE CARTAS,15.7,CONSECUTIVOS 0251 A 0269 DE 2017,CERRADO,31/07/2017,ARCHIVO HISTORICO,1,121,,11/07/2017,31/07/2017,,,DC,,,RO,,,,,329,5083,,,CJ329-CP5083,DECANATURA FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS ,"CARTAS
MATRICULAS EXTRAORDINARIAS
SOLICITUDES",86,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ADMINISTRATIVA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,DECANATURA,CARPETA,ARCHIVO HISTORICO,"CODIGO SERIE/ SUBSERIE 15,7",,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEADF2023
,VRAC-FAC-CEA-PRE-CEC,BOG,,PROGRAMAS ACADEMICOS,,,,ANEXOS INFORME PARA LA REACREDITACION VOLUNTARIA DE LA CARRERA DE ECONOMIA (1/2),CERRADO,,ARCHIVO HISTORICO,1,,,,,,,DC,,,RO,21,A,2,3,24,856,,,B21-LA-ES2-EN3-CJ24-CP856,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ANEXO ACREDITACION,7,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CARRERA DE ECONOMIA,CARPETA,ARCHIVO HISTORICO,AZ EN ESTADO NATURAL SE PASO A CARPETA ,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEAPRECEC2022
,VRAC-FAC-CEA-PRE-CEC,BOG,,PROGRAMAS ACADEMICOS,,,,ANEXOS INFORME PARA LA REACREDITACION VOLUNTARIA DE LA CARRERA DE ECONOMIA (2/2),CERRADO,,ARCHIVO HISTORICO,1,,,,,,,DC,,,RO,21,A,2,3,25,857,,,B21-LA-ES2-EN3-CJ25-CP857,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,ANEXO ACREDITACION,8,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CARRERA DE ECONOMIA,CARPETA,ARCHIVO HISTORICO,AZ EN ESTADO NATURAL SE PASO A CARPETA ,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEAPRECEC2022
,VRAC-FAC-CEA-PRE-CAE,BOG,,ACREDITACION,,ACREDITACION DE PROGRAMAS ACADEMICOS,,EVALUACION DE PROFESORES,CERRADO,01/01/2014,ARCHIVO HISTORICO,2,,,01/01/2014,01/01/2014,,,DC,,,RO,16,B,4,2,17,794,,,B16-LB-ES4-EN2-CJ17-CP794,,EVALUACION DE DOCENTES CICLO 1330 A 1410,91,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE CIENCIAS ECONOMICAS Y ADMINISTRATIVAS,CARRERA DE ADMINISTRACION DE EMPRESAS,CARPETA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACCEAPRECAE2018
