VersionTRD,CodigoReferencia,CodigoGeografico,CodigoSerie,Serie,CodigoSubserie,Subserie,CodigoSerieSubserie,Asunto,EstadoExpediente,FechaCierre,EstadoFaseArchivo,Volumen,NoFolios,NumeroDocumentos,FechaInicial,FechaFinal,NumeroCajaCustodioASE,NumeroCarpetaCustodioASE,Deposito,Area,Piso,TipoMobiliario,Bloque,Lado,Estante,Entrepaño,NumeroCajaFisica,NumeroCarpetaFisica,UbicacionArchivoGestion,UbicacionArchivoCentralASE,UbicacionArchivoHistorico,Unidadqueelaboró,Contenido,NumerodeOrden,Fondo,Subfondo,Seccion,Subseccion,UnidadConservacionySoporte,ArchivoaTransferir,Observaciones,AgrupacionDocumental,Disposicion Final,NumeroCajaCustodio,NumeroCarpetaCustodio,Estado,HojaOrigen
,VRAC-FAC-AR-SFA,BOG,,CALIFICACIONES,,,,CALIFICACIONES CARRERA DE ESTUDIOS MUSICALES CICLOS LECTIVOS 1401 AL 1403,CERRADO,01/12/2014,ARCHIVO HISTORICO,1,225,,01/01/2014,01/12/2014,,,DC,,,RO,20,B,5,4,36,152,,,B20-LB-ES5-EN4-CJ36-CP152,FACULTAD DE ARTES,"LISTA DE CALIFICACIONES DEFINITIVAS
ACTAS DE MODIFICACION CALIFICACION DEFINITIVA",139,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,CARPETA NORMALIZADA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2019
,VRAC-FAC-AR-SFA,BOG,,CALIFICACIONES,,,,CALIFICACIONES CARRERA DE ARTES VISUALES CICLOS LECTIVOS 1401 AL 1403,CERRADO,01/12/2014,ARCHIVO HISTORICO,1,72,,01/01/2014,01/12/2014,,,DC,,,RO,20,B,5,4,37,155,,,B20-LB-ES5-EN4-CJ37-CP155,FACULTAD DE ARTES,"LISTA DE CALIFICACIONES DEFINITIVAS
ACTAS DE MODIFICACION CALIFICACION DEFINITIVA",142,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,CARPETA NORMALIZADA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2019
,VRAC-FAC-AR-SFA,BOG,,CALIFICACIONES,,,,CALIFICACIONES CARRERA DE ARTES ESCENICAS CICLOS LECTIVOS 1401 AL 1403,CERRADO,01/12/2014,ARCHIVO HISTORICO,1,19,,01/01/2014,01/12/2014,,,DC,,,RO,20,B,5,4,37,158,,,B20-LB-ES5-EN4-CJ37-CP158,FACULTAD DE ARTES,"LISTA DE CALIFICACIONES DEFINITIVAS
ACTAS DE MODIFICACION CALIFICACION DEFINITIVA",145,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,CARPETA NORMALIZADA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2019
,VRAC-FAC-AR-SFA,BOG,,CALIFICACIONES,,,,CALIFICACIONES CARRERA DE ESTUDIOS MUSICALES CICLOS LECTIVOS 1501 AL 1503,CERRADO,01/12/2015,ARCHIVO HISTORICO,1,149,,01/01/2015,01/12/2015,,,DC,,,RO,20,B,5,4,37,153,,,B20-LB-ES5-EN4-CJ37-CP153,FACULTAD DE ARTES,"LISTA DE CALIFICACIONES DEFINITIVAS
ACTAS DE MODIFICACION CALIFICACION DEFINITIVA",140,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,CARPETA NORMALIZADA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2019
,VRAC-FAC-AR-SFA,BOG,,CALIFICACIONES,,,,CALIFICACIONES CARRERA DE ARTES VISUALES CICLOS LECTIVOS 1501 AL 1503,CERRADO,01/12/2015,ARCHIVO HISTORICO,1,42,,01/01/2015,01/12/2015,,,DC,,,RO,20,B,5,4,37,156,,,B20-LB-ES5-EN4-CJ37-CP156,FACULTAD DE ARTES,"LISTA DE CALIFICACIONES DEFINITIVAS
ACTAS DE MODIFICACION CALIFICACION DEFINITIVA",143,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,CARPETA NORMALIZADA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2019
,VRAC-FAC-AR-SFA,BOG,,CALIFICACIONES,,,,CALIFICACIONES CARRERA DE ARTES ESCENICAS CICLOS LECTIVOS 1501 AL 1503,CERRADO,01/12/2015,ARCHIVO HISTORICO,1,15,,01/01/2015,01/12/2015,,,DC,,,RO,20,B,5,4,37,159,,,B20-LB-ES5-EN4-CJ37-CP159,FACULTAD DE ARTES,"LISTA DE CALIFICACIONES DEFINITIVAS
ACTAS DE MODIFICACION CALIFICACION DEFINITIVA",146,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,CARPETA NORMALIZADA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2019
,VRAC-FAC-AR-SFA,BOG,,CALIFICACIONES,,,,CALIFICACIONES CARRERA DE ESTUDIOS MUSICALES CICLOS LECTIVOS 1601 AL 1603,CERRADO,01/12/2016,ARCHIVO HISTORICO,1,149,,01/01/2016,01/12/2016,,,DC,,,RO,20,B,5,4,37,154,,,B20-LB-ES5-EN4-CJ37-CP154,FACULTAD DE ARTES,"LISTA DE CALIFICACIONES DEFINITIVAS
ACTAS DE MODIFICACION CALIFICACION DEFINITIVA",141,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,CARPETA NORMALIZADA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2019
,VRAC-FAC-AR-SFA,BOG,,CALIFICACIONES,,,,CALIFICACIONES CARRERA DE ARTES VISUALES CICLOS LECTIVOS 1601 AL 1603,CERRADO,01/12/2016,ARCHIVO HISTORICO,1,51,,01/01/2016,01/12/2016,,,DC,,,RO,20,B,5,4,37,157,,,B20-LB-ES5-EN4-CJ37-CP157,FACULTAD DE ARTES,"LISTA DE CALIFICACIONES DEFINITIVAS
ACTAS DE MODIFICACION CALIFICACION DEFINITIVA",144,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,CARPETA NORMALIZADA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2019
,VRAC-FAC-AR-SFA,BOG,,CALIFICACIONES,,,,CALIFICACIONES CARRERA DE ARTES ESCENICAS CICLOS LECTIVOS 1601 AL 1603,CERRADO,01/12/2016,ARCHIVO HISTORICO,1,7,,01/01/2016,01/12/2016,,,DC,,,RO,20,B,5,4,37,160,,,B20-LB-ES5-EN4-CJ37-CP160,FACULTAD DE ARTES,"LISTA DE CALIFICACIONES DEFINITIVAS
ACTAS DE MODIFICACION CALIFICACION DEFINITIVA",147,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,CARPETA NORMALIZADA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2019
,VRAC-FAC-AR-SFA,BOG,,ACTAS,,,,ACTAS DE MODIFICACION CALIFICACION DEFINITIVA,CERRADO,04/12/2002,ARCHIVO HISTORICO,1,,,12/07/2002,04/12/2002,,,DC,,,RO,20,B,5,3,34,131,,,B20-LB-ES5-EN3-CJ34-CP131,FACULTAD DE ARTES,ACTAS,140,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,CARPETA NORMALIZADA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2016
,VRAC-FAC-AR-SFA,BOG,,ACTAS,,ACTAS DEL CONSEJO DE FACULTAD,,ACTAS 1-15,CERRADO,05/12/2013,ARCHIVO HISTORICO,2,,,14/02/2013,05/12/2013,,,DC,,,RO,20,B,5,4,36,148,,,B20-LB-ES5-EN4-CJ36-CP148,FACULTAD DE ARTES,ACTAS,157,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,CARPETA NORMALIZADA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2016
,VRAC-FAC-AR-SFA,BOG,,ACTAS,,ACTAS DEL CONSEJO DE FACULTAD,,ACTAS 1-18,CERRADO,09/12/2010,ARCHIVO HISTORICO,2,,,28/01/2010,09/12/2010,,,DC,,,RO,20,B,5,4,36,145,,,B20-LB-ES5-EN4-CJ36-CP145,FACULTAD DE ARTES,ACTAS,154,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,CARPETA NORMALIZADA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2016
,VRAC-FAC-AR-SFA,BOG,,ACTAS,,ACTAS DEL CONSEJO DE FACULTAD,,ACTAS 1-18,CERRADO,11/12/2008,ARCHIVO HISTORICO,1,,,17/01/2008,11/12/2008,,,DC,,,RO,20,B,5,4,35,140,,,B20-LB-ES5-EN4-CJ35-CP140,FACULTAD DE ARTES,ACTAS,149,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,LIBRO EMPASTADO,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2016
,VRAC-FAC-AR-SFA,BOG,,ACTAS,,ACTAS DEL CONSEJO DE FACULTAD,,ACTAS CONSEJO 2014,CERRADO,11/12/2014,ARCHIVO HISTORICO,1,46,,30/06/2014,11/12/2014,,,DC,,,RO,20,B,5,EN4,36,149,,,B20-LB-ES5-EN4-CJ36-CP149,FACULTAD DE ARTES,ACTAS DE LA 01 A 16 DE 2014,136,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,CARPETA NORMALIZADA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2019
,VRAC-FAC-AR-SFA,BOG,,ACTAS,,ACTAS DEL CONSEJO DE FACULTAD,,"ACTAS DE 1999, 2000, 2001",CERRADO,12/12/2001,ARCHIVO HISTORICO,1,,,07/04/199,12/12/2001,,,DC,,,RO,20,B,5,3,33,129,,,B20-LB-ES5-EN3-CJ33-CP129,FACULTAD DE ARTES,ACTAS,138,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,LIBRO EMPASTADO,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2016
,VRAC-FAC-AR-SFA,BOG,,ACTAS,,ACTAS DEL CONSEJO DE FACULTAD,,ACTAS 10-13/3 DE 4,CERRADO,13/09/2009,ARCHIVO HISTORICO,1,,,09/07/2009,13/09/2009,,,DC,,,RO,20,B,5,4,36,143,,,B20-LB-ES5-EN4-CJ36-CP143,FACULTAD DE ARTES,ACTAS,152,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,CARPETA NORMALIZADA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2016
,VRAC-FAC-AR-SFA,BOG,,ACTAS,,ACTAS DEL CONSEJO DE FACULTAD,,ACTAS 1-15,CERRADO,15/11/2012,ARCHIVO HISTORICO,1,,,23/02/2012,15/11/2012,,,DC,,,RO,20,B,5,4,36,147,,,B20-LB-ES5-EN4-CJ36-CP147,FACULTAD DE ARTES,ACTAS,156,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,CARPETA NORMALIZADA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2016
,VRAC-FAC-AR-SFA,BOG,,ACTAS,,,,"ACTAS DE MODIFICACION CALIFICACION DEFINITIVA
LISTA DE CALIFICACION DEFINITIVAS ",CERRADO,2003,ARCHIVO HISTORICO,1,,,2003,2003,,,DC,,,RO,20,B,5,3,34,133,,,B20-LB-ES5-EN3-CJ34-CP133,FACULTAD DE ARTES,ACTAS,142,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,CARPETA NORMALIZADA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2016
,VRAC-FAC-AR-SFA,BOG,,ACTAS,,ACTAS DEL CONSEJO DE FACULTAD,,COMUNICACIONES Y MEMORANDO DE ACTAS ANEXOS 1/2,CERRADO,2003,ARCHIVO HISTORICO,1,,,2003,2003,,,DC,,,RO,20,B,5,3,33,134,,,B20-LB-ES5-EN3-CJ33-CP134,FACULTAD DE ARTES,ACTAS,143,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,CARPETA NORMALIZADA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2016
,VRAC-FAC-AR-SFA,BOG,,ACTAS,,ACTAS DEL CONSEJO DE FACULTAD,,COMUNICACIONES Y MEMORANDO DE ACTAS ANEXOS 2/2,CERRADO,2003,ARCHIVO HISTORICO,1,,,2003,2003,,,DC,,,RO,20,B,5,3,34,135,,,B20-LB-ES5-EN3-CJ34-CP135,FACULTAD DE ARTES,ACTAS,144,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,CARPETA NORMALIZADA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2016
,VRAC-FAC-AR-SFA,BOG,,ACTAS,,ACTAS DEL CONSEJO DE FACULTAD,,ANEXOS ACTAS 2004,CERRADO,2004,ARCHIVO HISTORICO,1,,,2004,2004,,,DC,,,RO,20,B,5,3,CJ33,136,,,B20-LB-ES5-EN3-CJ33-CP136,FACULTAD DE ARTES,ACTAS,145,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,CARPETA NORMALIZADA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2016
,VRAC-FAC-AR-SFA,BOG,,ACTAS,,ACTAS DEL CONSEJO DE FACULTAD,,ANEXOS ACTAS 2005,CERRADO,2005,ARCHIVO HISTORICO,1,,,2005,2005,,,DC,,,RO,20,B,5,3,34,137,,,B20-LB-ES5-EN3-CJ34-CP137,FACULTAD DE ARTES,ACTAS,146,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,CARPETA NORMALIZADA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2016
,VRAC-FAC-AR-SFA,BOG,,ACTAS,,ACTAS DEL CONSEJO DE FACULTAD,,"ACTAS 2002
NUMERO DE ACTAS DE 1-18",CERRADO,21/11/2002,ARCHIVO HISTORICO,1,,,10/01/2002,21/11/2002,,,DC,,,RO,20,B,5,3,33,130,,,B20-LB-ES5-EN3-CJ33-CP130,FACULTAD DE ARTES,ACTAS,139,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,LIBRO EMPASTADO,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2016
,VRAC-FAC-AR-SFA,BOG,,ACTAS,,ACTAS DEL CONSEJO DE FACULTAD,,ACTAS CONSEJO 2016,CERRADO,21/11/2016,ARCHIVO HISTORICO,1,80,,28/01/2016,21/11/2016,,,DC,,,RO,20,B,5,4,36,151,,,B20-LB-ES5-EN4-CJ36-CP151,FACULTAD DE ARTES,ACTAS DE LA 01 A 12 DE 2016,138,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,CARPETA NORMALIZADA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2019
,VRAC-FAC-AR-SFA,BOG,,ACTAS,,ACTAS DEL CONSEJO DE FACULTAD,,ACTAS 1-5/1 DE 4,CERRADO,13/04/2009,ARCHIVO HISTORICO,1,,,12/02/2009,23/04/2009,,,DC,,,RO,20,B,5,4,36,141,,,B20-LB-ES5-EN4-CJ36-CP141,FACULTAD DE ARTES,ACTAS,150,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,CARPETA NORMALIZADA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2016
,VRAC-FAC-AR-SFA,BOG,,ACTAS,,ACTAS DEL CONSEJO DE FACULTAD,,ACTAS 6-9/2 DE 4,CERRADO,25/06/2009,ARCHIVO HISTORICO,1,,,07/05/2009,25/06/2009,,,DC,,,RO,20,B,5,4,36,142,,,B20-LB-ES5-EN4-CJ36-CP142,FACULTAD DE ARTES,ACTAS,151,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,CARPETA NORMALIZADA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2016
,VRAC-FAC-AR-SFA,BOG,,ACTAS,,ACTAS DEL CONSEJO DE FACULTAD,,ACTAS 14-20/4 DE 4,CERRADO,26/11/2009,ARCHIVO HISTORICO,1,,,10/09/2009,26/11/2009,,,DC,,,RO,20,B,5,4,36,144,,,B20-LB-ES5-EN4-CJ36-CP144,FACULTAD DE ARTES,ACTAS,153,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,CARPETA NORMALIZADA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2016
,VRAC-FAC-AR-SFA,BOG,,ACTAS,,ACTAS DEL CONSEJO DE FACULTAD,,ACTAS CONSEJO 2015,CERRADO,26/11/2015,ARCHIVO HISTORICO,1,76,,05/02/2015,26/11/2015,,,DC,,,RO,20,B,5,4,36,150,,,B20-LB-ES5-EN4-CJ36-CP150,FACULTAD DE ARTES,ACTAS DE LA 01 A 18 DE 2015,137,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,CARPETA NORMALIZADA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2019
,VRAC-FAC-AR-SFA,BOG,,ACTAS,,ACTAS DEL CONSEJO DE FACULTAD,,ACTAS 1-13,CERRADO,28/11/2011,ARCHIVO HISTORICO,1,,,27/01/2011,28/11/2011,,,DC,,,RO,20,B,5,4,36,146,,,B20-LB-ES5-EN4-CJ36-CP146,FACULTAD DE ARTES,ACTAS,155,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,CARPETA NORMALIZADA,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2016
,VRAC-FAC-AR-SFA,BOG,,ACTAS,,ACTAS DEL CONSEJO DE FACULTAD,,"ACTAS DE 2003, 2004, 2005",CERRADO,29/01/2005,ARCHIVO HISTORICO,1,,,13/02/2003,29/01/2005,,,DC,,,RO,20,B,5,3,33,132,,,B20-LB-ES5-EN3-CJ33-CP132,FACULTAD DE ARTES,ACTAS,141,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,LIBRO EMPASTADO,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2016
,VRAC-FAC-AR-SFA,BOG,,ACTAS,,ACTAS DEL CONSEJO DE FACULTAD,,ACTAS 1-19,CERRADO,29/11/2007,ARCHIVO HISTORICO,1,,,01/18/2007,29/11/2007,,,DC,,,RO,20,B,5,4,35,139,,,B20-LB-ES5-EN4-CJ35-CP139,FACULTAD DE ARTES,ACTAS,148,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,LIBRO EMPASTADO,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2016
,VRAC-FAC-AR-SFA,BOG,,ACTAS,,ACTAS DEL CONSEJO DE FACULTAD,,ACTAS 1-22,CERRADO,30/11/2006,ARCHIVO HISTORICO,1,,,19/01/2006,30/11/2006,,,DC,,,RO,20,B,5,4,35,138,,,B20-LB-ES5-EN4-CJ35-CP138,FACULTAD DE ARTES,ACTAS,147,PONTIFICIA UNIVERSIDAD JAVERIANA,VICERRECTORIA ACADEMICA,FACULTAD DE ARTES,SECRETARIA DE FACULTAD,LIBRO EMPASTADO,ARCHIVO HISTORICO,,,CONSERVACION TOTAL,,,PENDIENTE,MAESTDPVRACFACARSFA2016
